기간	자치구	성별	합계	한국계 중국인	중국(한국계 중국인 제외)	미국	타이완	일본	베트남	몽골	필리핀	캐나다	인도	우즈베키스탄	영국	프랑스	타이	러시아	독일	오스트레일리아	네팔	파키스탄	인도네시아	나이지리아	말레이시아	방글라데시	캄 보 디 아	사우디아라비아	홍       콩	뉴질랜드	카자흐스탄	스 리 랑 카	남아프리카 공화국	미  얀  마	싱 가 포 르	이       란	브  라  질	아 일 랜 드	스  웨  덴	이 탈 리 아	터       키	네 덜 란 드	키르기스스탄	멕  시  코	스  페  인	우크라이나	스  위  스	핀  란  드	가       나	벨  기  에	폴  란  드	이  집  트	오스트리아	수       단	아르헨티나	오       만	이 스 라 엘	페       루	덴  마  크	모  로  코	이  라  크	기       타
2019.4/4	동대문구	계	16,829	2,656	7,120	225	347	516	2,441	666	231	44	101	299	63	76	55	126	110	17	112	34	72	8	108	63	62	24	186	3	77	24	11	49	17	65	22	7	62	24	38	25	34	30	36	17	3	7	8	13	19	22	6	3	3	-	2	8	9	15	21	387
2019.4/4	동대문구	남자	6,377	1,291	2,088	93	117	65	1,206	249	84	28	67	211	32	29	11	42	37	9	70	27	20	8	20	46	31	20	35	2	25	16	7	23	5	27	9	2	13	6	7	16	8	11	12	4	3	5	8	7	2	10	2	1	2	-	-	2	4	4	13	185
2019.4/4	동대문구	여자	10,452	1,365	5,032	132	230	451	1,235	417	147	16	34	88	31	47	44	84	73	8	42	7	52	-	88	17	31	4	151	1	52	8	4	26	12	38	13	5	49	18	31	9	26	19	24	13	-	2	-	6	17	12	4	2	1	-	2	6	5	11	8	202
2019.4/4	중랑구	계	5,009	1,697	678	61	67	142	655	1,137	138	20	5	68	17	7	42	30	5	9	26	8	10	1	3	30	24	4	11	-	20	2	10	9	1	6	1	3	2	3	8	1	11	2	1	1	4	-	-	1	1	3	-	-	-	-	-	2	1	-	-	21
2019.4/4	중랑구	남자	2,047	840	213	32	32	16	213	485	28	13	4	24	10	3	-	4	3	6	17	5	2	1	1	27	1	1	2	-	9	2	5	7	1	6	-	3	2	2	5	1	3	1	1	-	3	-	-	-	-	1	-	-	-	-	-	2	-	-	-	10
2019.4/4	중랑구	여자	2,962	857	465	29	35	126	442	652	110	7	1	44	7	4	42	26	2	3	9	3	8	-	2	3	23	3	9	-	11	-	5	2	-	-	1	-	-	1	3	-	8	1	-	1	1	-	-	1	1	2	-	-	-	-	-	-	1	-	-	11
2019.4/4	성북구	계	12,094	1,131	5,120	367	286	350	1,394	827	248	54	159	233	90	59	47	110	84	28	73	111	92	12	72	85	28	45	55	6	127	24	16	25	29	18	12	18	18	24	23	24	21	18	21	24	10	7	10	4	8	28	10	-	3	4	2	18	15	15	4	348
2019.4/4	성북구	남자	4,662	569	1,679	159	116	48	522	305	67	36	105	164	51	18	10	21	49	13	45	80	35	8	34	53	9	33	11	6	38	12	9	10	9	12	7	11	8	10	9	17	6	4	10	11	6	3	6	2	1	15	3	-	-	3	1	5	5	7	3	173
2019.4/4	성북구	여자	7,432	562	3,441	208	170	302	872	522	181	18	54	69	39	41	37	89	35	15	28	31	57	4	38	32	19	12	44	-	89	12	7	15	20	6	5	7	10	14	14	7	15	14	11	13	4	4	4	2	7	13	7	-	3	1	1	13	10	8	1	175
2019.4/4	강북구	계	3,741	1,115	819	74	107	115	556	362	95	20	13	76	18	13	42	32	3	2	27	32	9	1	3	6	24	8	20	3	20	1	6	1	2	8	5	4	2	2	9	2	7	1	10	3	1	1	2	1	4	-	1	1	3	-	1	1	-	2	-	45
2019.4/4	강북구	남자	1,403	536	246	53	45	9	141	132	15	13	12	42	12	7	3	9	1	1	13	28	5	1	-	5	1	6	1	3	2	1	2	1	-	7	2	4	2	-	7	2	1	-	6	-	1	1	1	-	3	-	-	-	1	-	1	-	-	1	-	17
2019.4/4	강북구	여자	2,338	579	573	21	62	106	415	230	80	7	1	34	6	6	39	23	2	1	14	4	4	-	3	1	23	2	19	-	18	-	4	-	2	1	3	-	-	2	2	-	6	1	4	3	-	-	1	1	1	-	1	1	2	-	-	1	-	1	-	28
2019.4/4	도봉구	계	2,269	458	442	69	45	114	366	155	173	15	3	33	18	13	43	8	8	3	42	38	7	8	3	8	62	-	8	4	7	-	5	37	2	3	4	1	-	-	3	-	4	5	1	2	-	-	3	-	-	1	-	1	3	-	1	2	-	3	-	35
2019.4/4	도봉구	남자	910	220	120	36	22	21	100	65	52	9	2	17	10	7	21	2	2	1	32	35	4	6	-	5	47	-	1	3	1	-	1	35	1	1	1	1	-	-	1	-	-	-	-	1	-	-	3	-	-	-	-	-	2	-	-	1	-	1	-	20
2019.4/4	도봉구	여자	1,359	238	322	33	23	93	266	90	121	6	1	16	8	6	22	6	6	2	10	3	3	2	3	3	15	-	7	1	6	-	4	2	1	2	3	-	-	-	2	-	4	5	1	1	-	-	-	-	-	1	-	1	1	-	1	1	-	2	-	15
2019.4/4	노원구	계	4,398	576	1,070	190	101	220	965	343	90	40	52	139	20	25	34	47	22	7	21	19	51	7	6	19	23	6	11	7	43	2	18	40	3	19	10	7	-	8	10	2	6	7	7	8	4	4	3	4	-	9	-	-	-	-	-	2	3	4	1	63
2019.4/4	노원구	남자	1,887	273	449	98	31	18	401	151	24	31	33	94	13	15	10	9	13	6	11	7	30	7	-	12	8	6	2	5	14	1	7	7	1	2	5	6	-	7	5	2	3	2	5	6	2	3	3	3	-	5	-	-	-	-	-	2	2	-	-	37
2019.4/4	노원구	여자	2,511	303	621	92	70	202	564	192	66	9	19	45	7	10	24	38	9	1	10	12	21	-	6	7	15	-	9	2	29	1	11	33	2	17	5	1	-	1	5	-	3	5	2	2	2	1	-	1	-	4	-	-	-	-	-	-	1	4	1	26
2019.4/4	은평구	계	4,514	1,223	833	139	553	384	542	74	98	38	35	72	36	26	60	27	14	13	11	8	28	5	26	9	46	14	45	11	12	5	14	6	5	5	2	3	1	3	2	3	6	4	4	5	2	1	2	-	4	10	-	-	-	-	-	1	2	5	1	36
2019.4/4	은평구	남자	1,832	588	300	83	280	100	126	18	18	24	21	33	26	11	5	5	10	11	9	8	7	5	5	8	18	8	18	7	3	5	10	2	3	4	2	3	-	2	-	1	1	4	3	2	2	-	1	-	-	8	-	-	-	-	-	-	1	-	-	23
2019.4/4	은평구	여자	2,682	635	533	56	273	284	416	56	80	14	14	39	10	15	55	22	4	2	2	-	21	-	21	1	28	6	27	4	9	-	4	4	2	1	-	-	1	1	2	2	5	-	1	3	-	1	1	-	4	2	-	-	-	-	-	1	1	5	1	13
2019.4/4	서대문구	계	13,774	924	4,743	795	2,316	669	1,156	134	124	117	177	92	152	205	188	108	124	67	28	31	99	5	104	15	44	45	254	23	74	10	16	36	38	39	26	13	37	60	14	49	23	18	40	26	15	17	10	24	20	10	6	7	2	2	2	8	11	30	3	349
2019.4/4	서대문구	남자	4,552	436	1,209	327	1,076	105	270	32	30	54	112	49	75	72	17	21	67	30	17	26	13	3	22	9	12	25	36	13	22	4	8	10	9	15	11	10	18	23	6	18	5	7	18	8	5	4	7	12	5	5	2	2	1	-	1	2	7	13	1	135
2019.4/4	서대문구	여자	9,222	488	3,534	468	1,240	564	886	102	94	63	65	43	77	133	171	87	57	37	11	5	86	2	82	6	32	20	218	10	52	6	8	26	29	24	15	3	19	37	8	31	18	11	22	18	10	13	3	12	15	5	4	5	1	2	1	6	4	17	2	214
2019.4/4	마포구	계	11,890	1,287	3,653	1,148	1,411	1,003	558	57	97	117	99	35	139	337	135	138	134	58	59	30	105	5	94	25	34	60	205	22	55	15	12	12	35	24	19	21	27	54	20	42	7	25	44	14	16	7	5	20	17	46	11	1	1	1	8	6	14	56	1	209
2019.4/4	마포구	남자	4,412	618	968	481	624	374	141	20	22	73	67	20	93	131	30	37	62	29	36	21	29	3	29	15	9	37	37	15	22	12	7	3	10	14	11	13	11	24	6	20	2	16	13	6	5	3	5	6	4	45	3	-	1	1	1	2	5	43	-	77
2019.4/4	마포구	여자	7,478	669	2,685	667	787	629	417	37	75	44	32	15	46	206	105	101	72	29	23	9	76	2	65	10	25	23	168	7	33	3	5	9	25	10	8	8	16	30	14	22	5	9	31	8	11	4	-	14	13	1	8	1	-	-	7	4	9	13	1	132
2019.4/4	양천구	계	4,120	1,813	702	133	193	119	315	61	119	27	13	65	18	13	63	131	6	13	4	13	11	1	16	4	26	-	10	2	144	1	3	10	1	3	4	7	3	1	3	2	4	3	1	5	-	-	-	-	3	6	1	-	-	-	-	2	1	5	-	16
2019.4/4	양천구	남자	1,833	957	257	61	104	14	87	20	29	17	5	45	11	10	33	50	2	6	3	11	8	1	9	3	8	-	1	1	42	1	2	7	-	1	2	3	2	-	1	2	1	2	-	1	-	-	-	-	-	4	-	-	-	-	-	1	1	1	-	6
2019.4/4	양천구	여자	2,287	856	445	72	89	105	228	41	90	10	8	20	7	3	30	81	4	7	1	2	3	-	7	1	18	-	9	1	102	-	1	3	1	2	2	4	1	1	2	-	3	1	1	4	-	-	-	-	3	2	1	-	-	-	-	1	-	4	-	10
2019.4/4	강서구	계	6,477	2,584	1,102	207	318	327	406	87	133	71	104	79	71	23	69	98	25	34	18	14	69	4	59	23	45	-	17	18	15	49	18	60	8	5	35	12	6	28	6	16	8	20	10	4	5	2	1	12	5	6	13	-	3	-	1	4	2	4	-	114
2019.4/4	강서구	남자	3,128	1,328	394	121	167	61	102	29	30	63	72	31	53	16	22	51	18	31	13	10	33	4	48	16	26	-	5	16	7	49	12	51	5	5	32	11	4	26	3	15	3	16	8	-	5	1	1	12	3	6	12	-	3	-	-	2	1	2	-	73
2019.4/4	강서구	여자	3,349	1,256	708	86	151	266	304	58	103	8	32	48	18	7	47	47	7	3	5	4	36	-	11	7	19	-	12	2	8	-	6	9	3	-	3	1	2	2	3	1	5	4	2	4	-	1	-	-	2	-	1	-	-	-	1	2	1	2	-	41
2019.4/4	구로구	계	32,707	24,699	5,904	97	178	193	534	84	107	25	36	65	30	23	63	80	9	10	9	29	32	6	41	29	44	-	19	2	78	13	6	119	5	2	5	2	1	7	4	1	11	3	4	4	-	-	-	3	7	7	4	-	1	-	1	2	-	5	-	64
2019.4/4	구로구	남자	18,615	15,237	2,460	53	80	42	192	32	33	18	24	45	19	10	10	20	4	8	5	26	13	5	22	27	25	-	3	2	22	13	3	90	3	2	2	1	1	5	3	1	4	2	3	-	-	-	-	2	3	6	1	-	-	-	-	-	-	2	-	31
2019.4/4	구로구	여자	14,092	9,462	3,444	44	98	151	342	52	74	7	12	20	11	13	53	60	5	2	4	3	19	1	19	2	19	-	16	-	56	-	3	29	2	-	3	1	-	2	1	-	7	1	1	4	-	-	-	1	4	1	3	-	1	-	1	2	-	3	-	33
2019.4/4	금천구	계	19,010	14,827	2,772	38	79	107	421	102	117	13	13	32	8	10	30	20	5	2	41	29	24	2	14	13	69	-	10	1	22	10	3	91	-	5	4	-	1	2	4	-	14	1	3	5	-	-	2	-	2	3	2	-	-	-	3	4	-	5	1	24
2019.4/4	금천구	남자	10,745	8,933	1,137	25	31	17	140	52	52	8	10	20	5	5	11	10	4	1	31	23	14	1	9	10	45	-	1	1	9	9	2	90	-	3	3	-	-	1	3	-	8	1	1	-	-	-	-	-	2	1	1	-	-	-	1	1	-	1	1	11
2019.4/4	금천구	여자	8,265	5,894	1,635	13	48	90	281	50	65	5	3	12	3	5	19	10	1	1	10	6	10	1	5	3	24	-	9	-	13	1	1	1	-	2	1	-	1	1	1	-	6	-	2	5	-	-	2	-	-	2	1	-	-	-	2	3	-	4	-	13
2019.4/4	영등포구	계	33,308	25,677	5,225	216	369	235	315	47	66	36	44	29	36	47	147	72	23	9	51	28	178	7	11	17	59	6	43	9	72	24	4	68	6	1	7	8	5	8	6	3	5	-	3	7	3	-	-	3	2	7	3	-	1	-	1	-	2	9	-	48
2019.4/4	영등포구	남자	18,548	15,121	2,245	109	183	39	100	21	16	24	34	19	26	27	111	21	12	7	41	25	89	5	7	16	45	3	9	7	30	23	3	63	2	1	2	3	2	5	3	2	2	-	2	1	3	-	-	3	-	7	2	-	1	-	-	-	1	7	-	18
2019.4/4	영등포구	여자	14,760	10,556	2,980	107	186	196	215	26	50	12	10	10	10	20	36	51	11	2	10	3	89	2	4	1	14	3	34	2	42	1	1	5	4	-	5	5	3	3	3	1	3	-	1	6	-	-	-	-	2	-	1	-	-	-	1	-	1	2	-	30
2019.4/4	동작구	계	12,949	5,401	4,668	187	147	217	1,003	79	64	30	58	61	34	108	61	78	38	11	12	49	36	10	27	16	40	-	23	6	25	23	5	49	5	9	5	7	3	9	20	10	17	13	17	9	5	2	5	6	2	12	1	1	-	-	1	6	2	11	6	199
2019.4/4	동작구	남자	5,730	2,896	1,676	101	52	26	297	26	7	22	44	34	20	79	19	27	20	6	8	34	11	7	9	15	19	-	4	4	8	12	2	30	1	5	4	7	1	5	3	7	9	7	7	2	2	-	3	3	-	7	-	1	-	-	-	2	2	7	3	127
2019.4/4	동작구	여자	7,219	2,505	2,992	86	95	191	706	53	57	8	14	27	14	29	42	51	18	5	4	15	25	3	18	1	21	-	19	2	17	11	3	19	4	4	1	-	2	4	17	3	8	6	10	7	3	2	2	3	2	5	1	-	-	-	1	4	-	4	3	72
2019.4/4	관악구	계	17,240	9,823	3,055	303	173	340	715	179	118	56	146	149	89	137	182	129	88	33	40	50	129	17	77	65	71	4	51	7	70	28	17	48	13	53	17	16	14	39	39	22	22	25	30	17	9	6	19	8	16	31	9	4	2	-	6	7	9	61	-	357
2019.4/4	관악구	남자	8,185	5,318	1,096	138	39	51	210	53	20	43	86	90	50	61	93	19	38	14	26	39	48	11	24	50	46	2	8	4	21	22	9	22	2	24	10	11	10	14	8	15	3	4	19	6	7	3	15	3	4	22	4	2	1	-	1	3	4	35	-	204
2019.4/4	관악구	여자	9,055	4,505	1,959	165	134	289	505	126	98	13	60	59	39	76	89	110	50	19	14	11	81	6	53	15	25	2	43	3	49	6	8	26	11	29	7	5	4	25	31	7	19	21	11	11	2	3	4	5	12	9	5	2	1	-	5	4	5	26	-	153
2019.4/4	서초구	계	4,281	671	604	524	143	291	118	40	118	89	74	37	90	500	45	54	57	57	9	13	18	3	27	1	29	19	23	17	16	15	13	53	41	4	11	11	5	35	73	12	3	11	16	16	9	4	1	36	13	7	2	-	-	4	6	6	6	9	1	171
2019.4/4	서초구	남자	2,142	300	280	293	58	104	42	15	19	52	44	21	58	285	10	22	36	34	7	10	6	3	10	1	23	10	7	13	8	12	8	50	20	2	7	8	5	16	49	8	1	6	12	9	4	1	1	21	8	5	2	-	-	2	4	5	4	4	-	97
2019.4/4	서초구	여자	2,139	371	324	231	85	187	76	25	99	37	30	16	32	215	35	32	21	23	2	3	12	-	17	-	6	9	16	4	8	3	5	3	21	2	4	3	-	19	24	4	2	5	4	7	5	3	-	15	5	2	-	-	-	2	2	1	2	5	1	74
2019.4/4	강남구	계	5,040	724	1,020	779	154	466	192	48	76	141	84	57	112	112	113	81	49	49	18	21	33	-	16	11	63	32	26	20	36	7	30	86	24	19	11	14	18	24	52	35	6	8	12	12	3	5	1	9	4	15	3	1	1	-	5	1	-	8	-	93
2019.4/4	강남구	남자	2,539	308	490	429	70	207	76	11	25	80	66	30	64	77	49	16	16	29	15	15	8	-	10	7	53	21	9	12	18	7	13	84	9	11	6	8	14	16	29	30	2	5	8	6	1	3	1	6	-	10	2	1	-	-	4	-	-	2	-	50
2019.4/4	강남구	여자	2,501	416	530	350	84	259	116	37	51	61	18	27	48	35	64	65	33	20	3	6	25	-	6	4	10	11	17	8	18	-	17	2	15	8	5	6	4	8	23	5	4	3	4	6	2	2	-	3	4	5	1	-	1	-	1	1	-	6	-	43
2019.4/4	송파구	계	6,780	3,206	1,072	412	132	347	316	81	89	91	97	45	55	33	72	70	19	17	14	7	28	-	8	4	40	128	22	9	35	8	15	47	14	12	9	6	4	12	7	2	11	6	4	50	2	2	-	3	-	3	1	1	5	1	1	3	-	29	1	72
2019.4/4	송파구	남자	3,248	1,696	405	207	52	130	91	33	25	52	63	21	40	23	30	24	9	11	8	4	9	-	4	2	20	69	4	9	13	7	4	45	5	6	2	3	2	8	3	1	3	3	4	24	1	2	-	3	-	3	1	1	3	-	1	1	-	22	1	35
2019.4/4	송파구	여자	3,532	1,510	667	205	80	217	225	48	64	39	34	24	15	10	42	46	10	6	6	3	19	-	4	2	20	59	18	-	22	1	11	2	9	6	7	3	2	4	4	1	8	3	-	26	1	-	-	-	-	-	-	-	2	1	-	2	-	7	-	37
2019.4/4	강동구	계	4,323	2,190	663	152	58	159	320	143	79	30	23	80	21	7	50	39	4	7	4	32	5	1	11	11	65	8	8	6	28	34	6	7	2	4	1	1	5	3	8	3	7	3	3	-	-	1	-	1	1	2	1	-	2	-	1	2	1	4	-	16
2019.4/4	강동구	남자	2,003	1,148	224	65	26	22	79	57	19	14	16	54	16	5	20	22	1	7	2	20	3	1	6	10	56	4	1	4	21	31	2	7	2	2	1	1	3	1	6	1	-	3	1	-	-	1	-	1	1	1	-	-	1	-	1	2	-	3	-	8
2019.4/4	강동구	여자	2,320	1,042	439	87	32	137	241	86	60	16	7	26	5	2	30	17	3	-	2	12	2	-	5	1	9	4	7	2	7	3	4	-	-	2	-	-	2	2	2	2	7	-	2	-	-	-	-	-	-	1	1	-	1	-	-	-	1	1	-	8
2020.1/4	합계	계	280,126	113,666	64,957	9,762	8,486	8,331	19,650	6,459	3,490	1,544	2,155	3,129	1,736	2,552	1,933	2,501	1,609	753	1,443	1,348	1,359	681	2,305	808	1,024	781	1,250	243	1,587	418	366	1,018	381	438	339	221	323	545	588	384	366	289	456	387	166	117	212	232	203	587	132	121	65	35	106	151	153	485	126	5,174
2020.1/4	합계	남자	132,778	63,952	22,622	5,058	3,856	2,394	7,017	2,548	935	951	1,410	1,902	1,050	1,273	649	817	809	436	951	1,005	535	506	1,383	606	537	485	253	177	649	330	183	703	144	224	176	152	159	278	303	222	114	128	224	149	97	54	162	125	64	482	71	80	34	16	42	60	67	281	75	2,813
2020.1/4	합계	여자	147,348	49,714	42,335	4,704	4,630	5,937	12,633	3,911	2,555	593	745	1,227	686	1,279	1,284	1,684	800	317	492	343	824	175	922	202	487	296	997	66	938	88	183	315	237	214	163	69	164	267	285	162	252	161	232	238	69	63	50	107	139	105	61	41	31	19	64	91	86	204	51	2,361
2020.1/4	종로구	계	10,767	1,585	3,832	380	257	293	2,100	82	82	30	44	72	94	158	28	54	67	135	571	25	47	2	27	22	10	38	57	10	28	12	18	21	18	13	42	8	8	16	8	22	11	10	18	5	9	6	4	11	9	7	19	4	1	9	30	3	9	5	-	281
2020.1/4	종로구	남자	4,567	758	1,215	218	84	124	960	30	22	17	26	40	62	73	9	15	28	72	376	17	18	2	9	14	2	27	8	7	9	9	9	13	10	8	24	6	5	12	2	8	6	5	9	2	7	-	4	7	3	3	11	2	1	3	14	1	1	2	-	138
2020.1/4	종로구	여자	6,200	827	2,617	162	173	169	1,140	52	60	13	18	32	32	85	19	39	39	63	195	8	29	-	18	8	8	11	49	3	19	3	9	8	8	5	18	2	3	4	6	14	5	5	9	3	2	6	-	4	6	4	8	2	-	6	16	2	8	3	-	143
2020.1/4	중구	계	10,294	1,852	2,635	276	563	242	1,360	292	95	66	114	578	80	96	34	564	126	19	18	47	35	4	28	2	6	32	42	14	342	32	7	17	22	6	15	5	6	22	16	20	46	7	20	37	11	3	9	8	6	16	8	-	2	4	11	12	13	8	-	343
2020.1/4	중구	남자	4,930	955	1,046	179	301	112	619	121	26	38	75	269	48	56	5	288	65	11	11	35	20	3	13	2	2	22	16	10	188	23	3	10	8	4	10	3	3	12	7	9	23	2	13	26	5	1	8	5	3	12	5	-	-	-	5	6	6	4	-	178
2020.1/4	중구	여자	5,364	897	1,589	97	262	130	741	171	69	28	39	309	32	40	29	276	61	8	7	12	15	1	15	-	4	10	26	4	154	9	4	7	14	2	5	2	3	10	9	11	23	5	7	11	6	2	1	3	3	4	3	-	2	4	6	6	7	4	-	165
2020.1/4	용산구	계	16,586	1,206	737	2,504	351	1,274	313	159	635	235	414	164	305	339	195	257	420	135	39	416	99	556	1,411	144	71	291	45	36	124	45	106	62	66	56	41	45	64	104	151	50	64	36	102	69	37	16	116	51	27	322	11	94	26	-	25	47	35	154	84	1,605
2020.1/4	용산구	남자	9,294	595	267	1,441	178	656	87	61	147	150	272	75	192	190	76	70	230	75	27	311	41	414	1,033	89	27	171	19	28	49	24	59	21	28	35	18	30	37	59	110	33	17	16	54	27	22	11	86	26	13	298	7	67	15	-	9	21	16	102	51	1,011
2020.1/4	용산구	여자	7,292	611	470	1,063	173	618	226	98	488	85	142	89	113	149	119	187	190	60	12	105	58	142	378	55	44	120	26	8	75	21	47	41	38	21	23	15	27	45	41	17	47	20	48	42	15	5	30	25	14	24	4	27	11	-	16	26	19	52	33	594
2020.1/4	성동구	계	8,151	2,220	2,573	239	173	154	1,010	266	186	52	91	93	49	52	53	37	93	19	48	112	71	7	51	42	23	3	27	6	13	13	7	25	18	8	10	2	24	25	17	18	16	9	20	12	10	6	14	6	6	3	5	1	-	1	-	-	6	7	1	98
2020.1/4	성동구	남자	3,591	1,097	905	139	81	34	364	99	94	33	58	69	26	25	13	8	58	14	41	80	53	3	31	37	5	2	6	6	4	13	2	13	13	5	6	2	12	12	8	11	5	5	9	2	7	2	11	3	2	2	5	-	-	-	-	-	3	2	1	50
2020.1/4	성동구	여자	4,560	1,123	1,668	100	92	120	646	167	92	19	33	24	23	27	40	29	35	5	7	32	18	4	20	5	18	1	21	-	9	-	5	12	5	3	4	-	12	13	9	7	11	4	11	10	3	4	3	3	4	1	-	1	-	1	-	-	3	5	-	48
2020.1/4	광진구	계	15,573	5,849	4,755	187	127	317	1,389	843	106	42	179	423	36	65	42	53	50	14	113	148	70	2	106	84	23	3	37	6	78	9	3	40	10	34	13	6	9	16	9	26	11	8	22	8	7	10	-	1	8	6	8	1	4	-	-	-	1	8	2	146
2020.1/4	광진구	남자	6,658	2,978	1,531	97	49	47	435	384	25	25	115	340	19	27	5	13	16	9	68	111	17	1	42	70	5	2	4	3	22	6	-	20	1	21	3	5	7	10	1	13	3	4	5	4	5	5	-	1	3	2	5	1	-	-	-	-	1	4	1	67
2020.1/4	광진구	여자	8,915	2,871	3,224	90	78	270	954	459	81	17	64	83	17	38	37	40	34	5	45	37	53	1	64	14	18	1	33	3	56	3	3	20	9	13	10	1	2	6	8	13	8	4	17	4	2	5	-	-	5	4	3	-	4	-	-	-	-	4	1	79
2020.1/4	동대문구	계	16,637	2,566	6,978	237	314	469	2,448	669	231	50	106	299	69	94	52	129	137	18	124	32	69	6	100	64	60	22	183	3	82	24	11	41	18	65	26	6	60	31	40	27	30	40	39	21	5	8	8	14	29	25	10	4	3	-	2	9	11	14	22	383
2020.1/4	동대문구	남자	6,306	1,256	2,055	94	109	61	1,203	257	82	32	70	205	34	33	10	42	46	10	75	25	19	6	19	46	31	18	36	3	25	17	6	15	5	27	8	2	11	6	6	17	8	12	13	5	4	6	8	6	3	12	3	1	3	-	-	2	4	4	14	176
2020.1/4	동대문구	여자	10,331	1,310	4,923	143	205	408	1,245	412	149	18	36	94	35	61	42	87	91	8	49	7	50	-	81	18	29	4	147	-	57	7	5	26	13	38	18	4	49	25	34	10	22	28	26	16	1	2	-	8	26	13	7	3	-	-	2	7	7	10	8	207
2020.1/4	중랑구	계	5,059	1,678	675	63	70	139	664	1,196	138	20	4	65	18	8	42	32	5	9	27	8	12	-	4	32	25	4	11	-	19	2	7	9	1	6	2	2	2	5	9	1	10	4	1	2	4	1	-	1	1	3	-	-	-	-	-	2	1	-	-	15
2020.1/4	중랑구	남자	2,046	822	207	34	32	15	210	515	28	13	3	23	11	4	-	4	3	6	17	5	2	-	1	28	1	1	1	-	9	2	4	7	1	6	-	2	2	2	5	1	3	1	1	-	3	-	-	-	-	1	-	-	-	-	-	2	-	-	-	8
2020.1/4	중랑구	여자	3,013	856	468	29	38	124	454	681	110	7	1	42	7	4	42	28	2	3	10	3	10	-	3	4	24	3	10	-	10	-	3	2	-	-	2	-	-	3	4	-	7	3	-	2	1	1	-	1	1	2	-	-	-	-	-	-	1	-	-	7
2020.1/4	성북구	계	12,038	1,112	4,989	359	279	333	1,407	842	245	71	163	231	90	65	51	115	86	30	66	113	103	11	82	82	30	44	58	5	119	23	15	25	31	19	14	16	22	26	29	27	24	18	21	31	15	12	8	4	8	25	9	-	3	11	3	18	18	19	3	360
2020.1/4	성북구	남자	4,635	564	1,637	160	117	48	523	298	67	40	102	165	53	17	11	24	49	13	39	80	42	7	41	51	10	32	12	5	35	11	7	9	11	13	7	10	8	10	10	18	7	4	11	13	9	6	4	1	1	12	4	-	-	8	1	5	8	8	2	175
2020.1/4	성북구	여자	7,403	548	3,352	199	162	285	884	544	178	31	61	66	37	48	40	91	37	17	27	33	61	4	41	31	20	12	46	-	84	12	8	16	20	6	7	6	14	16	19	9	17	14	10	18	6	6	4	3	7	13	5	-	3	3	2	13	10	11	1	185
2020.1/4	강북구	계	3,765	1,094	815	85	103	118	571	356	97	16	13	79	21	16	47	31	2	3	26	28	10	-	3	7	24	11	20	4	21	2	8	-	2	10	4	4	1	2	22	1	8	2	10	4	1	1	2	-	4	-	1	-	3	-	1	1	-	4	-	46
2020.1/4	강북구	남자	1,394	516	242	56	43	9	143	127	15	13	11	46	13	10	5	8	1	1	11	24	5	-	-	5	1	8	1	4	4	1	3	-	-	7	1	4	1	-	19	1	1	1	6	-	1	1	1	-	3	-	-	-	1	-	1	-	-	1	-	18
2020.1/4	강북구	여자	2,371	578	573	29	60	109	428	229	82	3	2	33	8	6	42	23	1	2	15	4	5	-	3	2	23	3	19	-	17	1	5	-	2	3	3	-	-	2	3	-	7	1	4	4	-	-	1	-	1	-	1	-	2	-	-	1	-	3	-	28
2020.1/4	도봉구	계	2,257	462	437	73	41	110	361	162	167	14	3	35	16	15	43	11	8	4	38	41	7	10	3	9	54	-	8	3	9	-	6	35	2	2	2	1	-	-	6	-	4	4	1	2	-	-	3	-	-	2	-	1	3	-	-	3	-	4	-	32
2020.1/4	도봉구	남자	895	224	119	37	21	20	92	66	50	8	2	18	10	7	21	2	2	2	31	35	4	8	-	6	38	-	1	2	1	-	1	33	1	1	1	1	-	-	4	-	-	-	-	1	-	-	3	-	-	1	-	-	2	-	-	1	-	1	-	17
2020.1/4	도봉구	여자	1,362	238	318	36	20	90	269	96	117	6	1	17	6	8	22	9	6	2	7	6	3	2	3	3	16	-	7	1	8	-	5	2	1	1	1	-	-	-	2	-	4	4	1	1	-	-	-	-	-	1	-	1	1	-	-	2	-	3	-	15
2020.1/4	노원구	계	4,458	556	1,033	199	97	203	1,032	342	87	45	52	136	26	30	37	45	27	7	31	22	49	7	6	29	23	6	10	7	43	1	19	47	3	21	10	8	-	7	15	9	6	8	8	6	2	7	3	4	3	8	-	-	-	-	-	2	2	5	1	66
2020.1/4	노원구	남자	1,970	265	443	105	32	18	433	151	24	34	32	92	17	22	10	8	20	6	18	8	32	7	-	21	8	6	3	5	16	1	8	10	1	3	5	6	-	7	9	6	3	2	6	4	1	5	3	3	3	5	-	-	-	-	-	2	1	1	-	39
2020.1/4	노원구	여자	2,488	291	590	94	65	185	599	191	63	11	20	44	9	8	27	37	7	1	13	14	17	-	6	8	15	-	7	2	27	-	11	37	2	18	5	2	-	-	6	3	3	6	2	2	1	2	-	1	-	3	-	-	-	-	-	-	1	4	1	27
2020.1/4	은평구	계	4,490	1,203	825	136	553	373	559	58	103	37	36	69	39	27	58	34	15	15	10	8	28	6	26	9	45	13	45	9	12	5	14	6	4	5	3	3	1	3	2	4	6	4	4	5	2	1	2	1	4	11	-	-	-	-	-	1	3	5	1	39
